                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    133,                0.52059,                0.36155,                0.96788,                 0.8653,                0.73856,                0.78953,                0.48958,                 1.5122,                0.82603,                 1.9086,             0.00058603,             0.00058603,             0.00058603
                    134,                0.51386,                 0.3591,                0.97419,                0.87753,                0.71655,                0.78413,                0.49498,                 1.4944,                0.80093,                 1.8948,             0.00057778,             0.00057778,             0.00057778
                    135,                0.52396,                0.36555,                 0.9734,                0.87375,                0.74905,                0.79882,                0.49789,                 1.4921,                0.80504,                 1.8767,             0.00056953,             0.00056953,             0.00056953
                    136,                 0.5292,                0.35173,                0.97699,                0.86172,                0.74886,                0.80701,                0.51034,                 1.4884,                0.80279,                 1.8719,             0.00056128,             0.00056128,             0.00056128
                    137,                0.52025,                0.36086,                0.97356,                0.85837,                0.74433,                0.79479,                 0.4941,                  1.498,                 0.8192,                 1.8799,             0.00055303,             0.00055303,             0.00055303
                    138,                0.50708,                0.36102,                0.96919,                0.90127,                0.70975,                0.80427,                 0.4967,                 1.5035,                 0.8295,                 1.8946,             0.00054478,             0.00054478,             0.00054478
                    139,                0.52396,                 0.3645,                0.97457,                 0.9214,                0.72753,                 0.8051,                0.50173,                 1.5053,                0.81691,                 1.9209,             0.00053652,             0.00053652,             0.00053652
                    140,                  0.497,                0.35097,                0.96279,                0.89381,                0.71267,                0.78565,                0.49465,                 1.4984,                0.84903,                 1.8979,             0.00052827,             0.00052827,             0.00052827
                    141,                0.51719,                0.35636,                 0.9786,                0.78972,                0.73413,                0.77357,                0.48895,                 1.5021,                0.82507,                 1.9121,             0.00052002,             0.00052002,             0.00052002
                    142,                0.51846,                0.35625,                0.97322,                0.88428,                0.72676,                0.78943,                0.50368,                  1.509,                0.81993,                  1.921,             0.00051177,             0.00051177,             0.00051177
                    143,                0.50878,                0.34864,                0.97025,                0.87176,                0.74009,                0.80109,                0.50168,                 1.5167,                0.80169,                 1.8979,             0.00050352,             0.00050352,             0.00050352
                    144,                0.49397,                0.34343,                0.96777,                0.85039,                0.74128,                0.81327,                0.50406,                 1.4995,                0.81353,                 1.9015,             0.00049527,             0.00049527,             0.00049527
                    145,                0.49078,                0.33921,                0.96727,                0.84258,                0.75737,                0.80218,                0.49912,                 1.5023,                0.87336,                 1.8808,             0.00048701,             0.00048701,             0.00048701
                    146,                0.50012,                 0.3401,                0.96608,                0.85701,                0.73807,                0.81904,                0.51536,                 1.5029,                0.84432,                 1.9129,             0.00047876,             0.00047876,             0.00047876
                    147,                0.49499,                0.34062,                0.96664,                0.84817,                0.74093,                0.80685,                0.51085,                 1.4825,                0.84066,                 1.8726,             0.00047051,             0.00047051,             0.00047051
                    148,                0.49979,                0.35149,                0.96959,                 0.8765,                0.72294,                0.79191,                0.50648,                    1.5,                0.86968,                 1.8902,             0.00046226,             0.00046226,             0.00046226
