               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.014232,           0.0078247,          0.00018202,             0.90599,             0.80141,              0.8684,             0.53477,            0.033773,            0.012521,          0.00085788,            0.002377,            0.002377,            0.002377
                 156,            0.013976,           0.0075362,          0.00017078,             0.93674,             0.79725,             0.87326,             0.53269,            0.033425,            0.011977,          0.00080119,           0.0023275,           0.0023275,           0.0023275
                 157,            0.014017,           0.0075805,          0.00020146,              0.8928,             0.83844,             0.88071,             0.53608,            0.033424,            0.011909,           0.0009534,            0.002278,            0.002278,            0.002278
                 158,            0.013901,           0.0073712,          0.00037216,              0.8966,             0.80896,             0.86482,               0.533,            0.033368,            0.012506,          0.00093606,           0.0022285,           0.0022285,           0.0022285
                 159,            0.013763,           0.0074066,          0.00020151,             0.89479,             0.80556,             0.85904,             0.53545,            0.033352,            0.012304,          0.00089297,            0.002179,            0.002179,            0.002179
                 160,             0.01379,           0.0072283,          0.00023405,             0.89052,              0.8356,             0.88538,             0.53898,             0.03298,            0.012131,           0.0010052,           0.0021295,           0.0021295,           0.0021295
                 161,            0.013725,           0.0071419,          0.00019806,             0.90687,              0.8102,             0.87075,             0.53095,            0.033258,            0.012553,           0.0011796,             0.00208,             0.00208,             0.00208
                 162,            0.013522,            0.007253,          0.00038793,             0.89421,             0.83277,             0.87183,             0.53672,             0.03329,            0.012215,           0.0011326,           0.0020305,           0.0020305,           0.0020305
                 163,            0.013507,           0.0073887,          0.00024565,             0.91987,             0.79333,             0.88241,             0.54775,            0.033231,            0.012074,           0.0012597,            0.001981,            0.001981,            0.001981
                 164,            0.013302,           0.0072528,          0.00020788,             0.89655,             0.81599,             0.87674,             0.54073,            0.033406,            0.012566,           0.0013394,           0.0019315,           0.0019315,           0.0019315
                 165,             0.01333,           0.0072402,          0.00011999,             0.94602,             0.77635,             0.87427,             0.53696,            0.033367,            0.012992,           0.0013953,            0.001882,            0.001882,            0.001882
                 166,            0.013126,           0.0068171,          0.00022407,             0.91102,             0.81875,             0.86541,             0.53566,            0.033104,            0.012701,           0.0012102,           0.0018325,           0.0018325,           0.0018325
                 167,              0.0137,           0.0075634,          0.00022968,              0.8809,             0.82313,             0.85749,             0.53294,            0.033242,            0.012732,          0.00099908,            0.001783,            0.001783,            0.001783
                 168,            0.013005,           0.0068957,          0.00016729,             0.90333,             0.79552,             0.85203,             0.53213,            0.033385,            0.013043,           0.0010509,           0.0017335,           0.0017335,           0.0017335
                 169,            0.013063,           0.0070603,          0.00011156,             0.89179,             0.83199,             0.87576,             0.54085,            0.033222,            0.012879,           0.0010354,            0.001684,            0.001684,            0.001684
                 170,            0.012974,           0.0071424,          0.00025996,             0.90276,             0.83355,              0.8707,             0.53845,            0.033032,            0.012522,           0.0012834,           0.0016345,           0.0016345,           0.0016345
                 171,            0.012999,           0.0071264,          0.00014666,              0.8765,             0.83574,             0.86884,              0.5433,            0.033287,            0.012717,           0.0013024,            0.001585,            0.001585,            0.001585
                 172,            0.012887,           0.0071802,          0.00015926,             0.89508,             0.84014,             0.86871,              0.5404,            0.033459,            0.012887,           0.0012846,           0.0015355,           0.0015355,           0.0015355
                 173,            0.012582,           0.0067807,          0.00019458,             0.89563,              0.8254,             0.87444,             0.53897,            0.033608,            0.012984,           0.0015152,            0.001486,            0.001486,            0.001486
                 174,            0.012588,           0.0068694,           0.0002013,             0.92089,             0.79875,             0.86559,             0.53696,            0.033707,            0.013248,           0.0014574,           0.0014365,           0.0014365,           0.0014365
                 175,            0.012425,           0.0066544,          0.00018311,             0.89556,             0.83333,             0.86771,             0.53445,            0.033745,            0.013211,           0.0012424,            0.001387,            0.001387,            0.001387
                 176,            0.012336,           0.0067389,          0.00021486,             0.89579,             0.83918,             0.87546,             0.53985,            0.033308,            0.012845,           0.0010275,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012284,           0.0066959,          0.00018178,             0.89435,             0.82088,             0.87347,             0.53414,            0.033453,            0.012921,           0.0010748,            0.001288,            0.001288,            0.001288
                 178,            0.012086,           0.0066181,          0.00029808,             0.88142,              0.8373,             0.87543,             0.54549,             0.03308,            0.013102,          0.00099327,           0.0012385,           0.0012385,           0.0012385
                 179,            0.012349,           0.0066679,          0.00017734,             0.90234,             0.83394,             0.88175,             0.54112,            0.033178,            0.013336,           0.0010468,            0.001189,            0.001189,            0.001189
                 180,             0.01219,           0.0068063,          0.00031511,             0.90587,             0.81626,             0.87716,             0.54187,            0.033175,            0.013309,           0.0011182,           0.0011395,           0.0011395,           0.0011395
                 181,             0.01191,           0.0066808,          0.00025442,              0.9148,             0.82766,             0.87971,             0.54449,            0.033011,            0.012938,           0.0010256,             0.00109,             0.00109,             0.00109
                 182,            0.012204,           0.0068995,          0.00018638,             0.90897,             0.83333,             0.87418,             0.53966,            0.033272,            0.013216,           0.0011187,           0.0010405,           0.0010405,           0.0010405
                 183,            0.011912,           0.0063549,          0.00014259,             0.91453,             0.82045,             0.87174,             0.53828,            0.033058,            0.013149,           0.0011285,            0.000991,            0.000991,            0.000991
                 184,            0.011814,            0.006633,          0.00019145,             0.90059,              0.8237,             0.87553,             0.53853,            0.033214,            0.013389,           0.0011135,           0.0009415,           0.0009415,           0.0009415
                 185,             0.01202,           0.0065001,          0.00012007,             0.93446,              0.8066,             0.87567,             0.54242,            0.033174,            0.013029,           0.0011105,            0.000892,            0.000892,            0.000892
                 186,            0.011929,           0.0064823,          0.00021761,             0.90554,             0.82826,             0.87653,             0.54161,            0.033243,            0.013351,           0.0011868,           0.0008425,           0.0008425,           0.0008425
                 187,              0.0119,           0.0061676,          0.00013396,             0.92467,             0.81352,             0.87854,             0.54738,            0.033183,            0.013402,           0.0010433,            0.000793,            0.000793,            0.000793
                 188,            0.011575,           0.0067129,          0.00015205,             0.91895,             0.81916,             0.87789,             0.54778,            0.033526,            0.013368,          0.00097878,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011771,           0.0064599,          0.00018758,             0.93538,             0.81756,             0.87657,             0.54951,             0.03348,            0.013564,            0.001055,            0.000694,            0.000694,            0.000694
                 190,            0.011446,            0.006795,          0.00017305,             0.92436,               0.822,             0.87751,             0.54849,            0.033372,             0.01356,           0.0011502,           0.0006445,           0.0006445,           0.0006445
                 191,            0.010877,           0.0061848,          0.00019414,             0.91984,             0.81796,             0.87826,              0.5475,            0.033231,            0.013617,            0.001269,            0.000595,            0.000595,            0.000595
                 192,            0.011058,           0.0063957,          0.00021422,             0.92711,              0.8229,             0.87591,             0.54966,            0.033237,            0.013681,           0.0012833,           0.0005455,           0.0005455,           0.0005455
                 193,            0.011414,           0.0062651,          0.00030036,             0.92772,             0.82687,             0.88026,             0.54586,            0.033253,            0.013632,           0.0012558,            0.000496,            0.000496,            0.000496
                 194,            0.011526,             0.00649,          0.00014329,             0.92314,             0.81711,             0.87162,             0.54628,            0.033266,            0.013593,           0.0012001,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01122,           0.0062961,          0.00016336,             0.91269,             0.81652,             0.87073,             0.54827,            0.033245,            0.013422,           0.0010781,            0.000397,            0.000397,            0.000397
                 196,             0.01124,           0.0062573,          0.00020807,               0.914,             0.81394,             0.86717,             0.54416,            0.033146,            0.013393,           0.0011078,           0.0003475,           0.0003475,           0.0003475
                 197,            0.010827,           0.0060987,          0.00012088,             0.91639,             0.81696,             0.87138,             0.54704,            0.033204,            0.013428,           0.0010593,            0.000298,            0.000298,            0.000298
                 198,            0.010923,           0.0060943,          0.00019649,             0.93007,             0.80482,               0.876,             0.54868,            0.033219,            0.013465,           0.0010679,           0.0002485,           0.0002485,           0.0002485
                 199,            0.010785,           0.0062346,          0.00033027,             0.92573,             0.80556,             0.87331,             0.54807,            0.033205,            0.013545,           0.0010922,            0.000199,            0.000199,            0.000199
